Data,Hora,Programa,Episódio,Nº do episódio,Media
08/07/2026,13:03,Rebelde passeia de barco pelo Guarujá ,Rebelde passeia de barco pelo Guarujá,Rebelde passeia de barco pelo Guarujá,25000115_rebeldia_1_13_01
08/07/2026,13:11,Camaleões,Capítulo 7,7,6368014472112
08/07/2026,14:00,Bastidores da turnê de RBD,Bastidores da turnê de RBD,Bastidores da turnê de RBD,25000115_rebeldia_1_11_01
08/07/2026,14:12,Rebelde Temporada 1,Capítulo 48,48,6352185749112
08/07/2026,15:03,Curiosidades da infância ,Curiosidades da infância,Curiosidades da infância,25000115_rebeldia_1_03_01
08/07/2026,15:12,Coração Traído,Capítulo 48,48,f34c527e-3279-48d8-8922-de09b70a89bc
08/07/2026,16:11,Pele Selvagem,Capítulo 48,48,86dc965f-d393-426e-ad36-c12f2fa450a1
08/07/2026,17:05,Show do Rebelde em Brasília,Show do Rebelde em Brasília,Show do Rebelde em Brasília,25000115_rebeldia_1_30_01
08/07/2026,17:14,Amor e Ódio,Capítulo 48,48,6345111965112
08/07/2026,17:55,Para Te Ver Melhor,Capítulo 7,7,6370707028112
08/07/2026,18:46,Rebelde passeia de barco pelo Guarujá ,Rebelde passeia de barco pelo Guarujá,Rebelde passeia de barco pelo Guarujá,25000115_rebeldia_1_13_01
08/07/2026,18:54,Camaleões,Capítulo 7,7,6368014472112
08/07/2026,19:43,Bastidores da turnê de RBD,Bastidores da turnê de RBD,Bastidores da turnê de RBD,25000115_rebeldia_1_11_01
08/07/2026,19:55,Rebelde Temporada 1,Capítulo 48,48,6352185749112
08/07/2026,20:46,Curiosidades da infância ,Curiosidades da infância,Curiosidades da infância,25000115_rebeldia_1_03_01
08/07/2026,20:56,Coração Traído,Capítulo 48,48,f34c527e-3279-48d8-8922-de09b70a89bc
08/07/2026,21:54,Pele Selvagem,Capítulo 48,48,86dc965f-d393-426e-ad36-c12f2fa450a1
08/07/2026,22:48,Show do Rebelde em Brasília,Show do Rebelde em Brasília,Show do Rebelde em Brasília,25000115_rebeldia_1_30_01
08/07/2026,22:57,Amor e Ódio,Capítulo 48,48,6345111965112
08/07/2026,23:38,Entrevista com Pedro Damián,Entrevista com Pedro Damián,Entrevista com Pedro Damián,25000115_rebeldia_1_24_01
09/07/2026,00:01,Para Te Ver Melhor,Capítulo 8,8,6370706151112
09/07/2026,00:56,Bastidores da turnê de RBD,Bastidores da turnê de RBD,Bastidores da turnê de RBD,25000115_rebeldia_1_11_01
09/07/2026,01:08,Camaleões,Capítulo 8,8,6368014769112
09/07/2026,02:00,Eliana entrevista Dulce María,Eliana entrevista Dulce María,Eliana entrevista Dulce María,25000115_rebeldia_1_17_01
09/07/2026,02:14,Rebelde Temporada 1,Capítulo 49,49,6352183994112
09/07/2026,03:04,Rebelde no Domingo Legal - Músicas Inéditas,"A banda se apresenta no palco do Domingo Legal com os sucessos “Aún Hay Algo”, “Nuestro Amor” e “Ser o Parecer”.",Rebelde no Domingo Legal - Músicas Inéditas,25000115_rebeldia_1_42_01
09/07/2026,03:15,Coração Traído,Capítulo 49,49,c32208ea-9a5e-4617-aed3-ba6c6ce87f27
09/07/2026,04:09,Show do Rebelde em Brasília,Show do Rebelde em Brasília,Show do Rebelde em Brasília,25000115_rebeldia_1_30_01
09/07/2026,04:17,Pele Selvagem,Capítulo 49,49,d0c55d36-d1c5-4ac3-a8cc-347b972bdd60
09/07/2026,05:15,Amor e Ódio,Capítulo 49,49,6345112054112
09/07/2026,05:58,Maite Perroni no Programa Raul Gil ,Maite Perroni no Programa Raul Gil,Maite Perroni no Programa Raul Gil,25000115_rebeldia_1_20_01
09/07/2026,06:17,Para Te Ver Melhor,Capítulo 8,8,6370706151112
09/07/2026,07:12,Bastidores da turnê de RBD,Bastidores da turnê de RBD,Bastidores da turnê de RBD,25000115_rebeldia_1_11_01
09/07/2026,07:24,Camaleões,Capítulo 8,8,6368014769112
09/07/2026,08:16,Eliana entrevista Dulce María,Eliana entrevista Dulce María,Eliana entrevista Dulce María,25000115_rebeldia_1_17_01
09/07/2026,08:31,Rebelde Temporada 1,Capítulo 49,49,6352183994112
09/07/2026,09:21,Rebelde no Domingo Legal - Músicas Inéditas,"A banda se apresenta no palco do Domingo Legal com os sucessos “Aún Hay Algo”, “Nuestro Amor” e “Ser o Parecer”.",Rebelde no Domingo Legal - Músicas Inéditas,25000115_rebeldia_1_42_01
09/07/2026,09:31,Coração Traído,Capítulo 49,49,c32208ea-9a5e-4617-aed3-ba6c6ce87f27
09/07/2026,10:25,Show do Rebelde em Brasília,Show do Rebelde em Brasília,Show do Rebelde em Brasília,25000115_rebeldia_1_30_01
09/07/2026,10:34,Pele Selvagem,Capítulo 49,49,d0c55d36-d1c5-4ac3-a8cc-347b972bdd60
09/07/2026,11:32,Amor e Ódio,Capítulo 49,49,6345112054112
09/07/2026,12:15,Para Te Ver Melhor,Capítulo 8,8,6370706151112
09/07/2026,13:10,Bastidores da turnê de RBD,Bastidores da turnê de RBD,Bastidores da turnê de RBD,25000115_rebeldia_1_11_01
09/07/2026,13:22,Camaleões,Capítulo 8,8,6368014769112
09/07/2026,14:14,Rebelde Temporada 1,Capítulo 49,49,6352183994112
09/07/2026,15:04,Rebelde no Domingo Legal - Músicas Inéditas,"A banda se apresenta no palco do Domingo Legal com os sucessos “Aún Hay Algo”, “Nuestro Amor” e “Ser o Parecer”.",Rebelde no Domingo Legal - Músicas Inéditas,25000115_rebeldia_1_42_01
09/07/2026,15:15,Coração Traído,Capítulo 49,49,c32208ea-9a5e-4617-aed3-ba6c6ce87f27
09/07/2026,16:08,Show do Rebelde em Brasília,Show do Rebelde em Brasília,Show do Rebelde em Brasília,25000115_rebeldia_1_30_01
09/07/2026,16:17,Pele Selvagem,Capítulo 49,49,d0c55d36-d1c5-4ac3-a8cc-347b972bdd60
09/07/2026,17:15,Amor e Ódio,Capítulo 49,49,6345112054112
09/07/2026,17:58,Maite Perroni no Programa Raul Gil ,Maite Perroni no Programa Raul Gil,Maite Perroni no Programa Raul Gil,25000115_rebeldia_1_20_01
09/07/2026,18:17,Para Te Ver Melhor,Capítulo 8,8,6370706151112
09/07/2026,19:12,Bastidores da turnê de RBD,Bastidores da turnê de RBD,Bastidores da turnê de RBD,25000115_rebeldia_1_11_01
09/07/2026,19:24,Camaleões,Capítulo 8,8,6368014769112
09/07/2026,20:16,Rebelde Temporada 1,Capítulo 49,49,6352183994112
09/07/2026,21:07,Rebelde no Domingo Legal - Músicas Inéditas,"A banda se apresenta no palco do Domingo Legal com os sucessos “Aún Hay Algo”, “Nuestro Amor” e “Ser o Parecer”.",Rebelde no Domingo Legal - Músicas Inéditas,25000115_rebeldia_1_42_01
09/07/2026,21:17,Coração Traído,Capítulo 49,49,c32208ea-9a5e-4617-aed3-ba6c6ce87f27
09/07/2026,22:11,Show do Rebelde em Brasília,Show do Rebelde em Brasília,Show do Rebelde em Brasília,25000115_rebeldia_1_30_01
09/07/2026,22:19,Pele Selvagem,Capítulo 49,49,d0c55d36-d1c5-4ac3-a8cc-347b972bdd60
09/07/2026,23:17,Amor e Ódio,Capítulo 49,49,6345112054112
10/07/2026,00:00,Maite Perroni no Programa Raul Gil ,Maite Perroni no Programa Raul Gil,Maite Perroni no Programa Raul Gil,25000115_rebeldia_1_20_01
10/07/2026,00:19,Para Te Ver Melhor,Capítulo 9,9,6370705577112
10/07/2026,01:13,Camaleões,Capítulo 9,9,6368014380112
10/07/2026,02:05,Rebelde passeia de barco pelo Guarujá ,Rebelde passeia de barco pelo Guarujá,Rebelde passeia de barco pelo Guarujá,25000115_rebeldia_1_13_01
10/07/2026,02:13,Rebelde Temporada 1,Capítulo 50,50,6352183496112
10/07/2026,03:06,Coração Traído,Capítulo 50,50,759fc740-2477-4a7b-9321-deda748610e9
10/07/2026,04:00,Rebelde no Domingo Legal - Músicas Inéditas,"A banda se apresenta no palco do Domingo Legal com os sucessos “Aún Hay Algo”, “Nuestro Amor” e “Ser o Parecer”.",Rebelde no Domingo Legal - Músicas Inéditas,25000115_rebeldia_1_42_01
10/07/2026,04:11,Pele Selvagem,Capítulo 50,50,197c7f19-96a4-4c9d-b16f-d83bbcfec90e
10/07/2026,05:05,Curiosidades da infância ,Curiosidades da infância,Curiosidades da infância,25000115_rebeldia_1_03_01
10/07/2026,05:14,Amor e Ódio,Capítulo 50,50,6345112923112
10/07/2026,05:57,Maite Perroni no Programa Raul Gil ,Maite Perroni no Programa Raul Gil,Maite Perroni no Programa Raul Gil,25000115_rebeldia_1_20_01
10/07/2026,06:16,Para Te Ver Melhor,Capítulo 9,9,6370705577112
10/07/2026,07:09,Camaleões,Capítulo 9,9,6368014380112
10/07/2026,08:01,Rebelde passeia de barco pelo Guarujá ,Rebelde passeia de barco pelo Guarujá,Rebelde passeia de barco pelo Guarujá,25000115_rebeldia_1_13_01
10/07/2026,08:09,Rebelde Temporada 1,Capítulo 50,50,6352183496112
10/07/2026,09:03,Coração Traído,Capítulo 50,50,759fc740-2477-4a7b-9321-deda748610e9
10/07/2026,09:57,Rebelde no Domingo Legal - Músicas Inéditas,"A banda se apresenta no palco do Domingo Legal com os sucessos “Aún Hay Algo”, “Nuestro Amor” e “Ser o Parecer”.",Rebelde no Domingo Legal - Músicas Inéditas,25000115_rebeldia_1_42_01
10/07/2026,10:07,Pele Selvagem,Capítulo 50,50,197c7f19-96a4-4c9d-b16f-d83bbcfec90e
10/07/2026,11:01,Curiosidades da infância ,Curiosidades da infância,Curiosidades da infância,25000115_rebeldia_1_03_01
10/07/2026,11:11,Amor e Ódio,Capítulo 50,50,6345112923112
10/07/2026,11:53,Maite Perroni no Programa Raul Gil ,Maite Perroni no Programa Raul Gil,Maite Perroni no Programa Raul Gil,25000115_rebeldia_1_20_01
10/07/2026,12:12,Para Te Ver Melhor,Capítulo 9,9,6370705577112
10/07/2026,13:06,Camaleões,Capítulo 9,9,6368014380112
10/07/2026,13:58,Rebelde passeia de barco pelo Guarujá ,Rebelde passeia de barco pelo Guarujá,Rebelde passeia de barco pelo Guarujá,25000115_rebeldia_1_13_01
10/07/2026,14:06,Rebelde Temporada 1,Capítulo 50,50,6352183496112
10/07/2026,14:59,Coração Traído,Capítulo 50,50,759fc740-2477-4a7b-9321-deda748610e9
10/07/2026,15:53,Rebelde no Domingo Legal - Músicas Inéditas,"A banda se apresenta no palco do Domingo Legal com os sucessos “Aún Hay Algo”, “Nuestro Amor” e “Ser o Parecer”.",Rebelde no Domingo Legal - Músicas Inéditas,25000115_rebeldia_1_42_01
10/07/2026,16:04,Pele Selvagem,Capítulo 50,50,197c7f19-96a4-4c9d-b16f-d83bbcfec90e
10/07/2026,16:57,Curiosidades da infância ,Curiosidades da infância,Curiosidades da infância,25000115_rebeldia_1_03_01
10/07/2026,17:07,Amor e Ódio,Capítulo 50,50,6345112923112
10/07/2026,17:49,Show do Rebelde em Brasília,Show do Rebelde em Brasília,Show do Rebelde em Brasília,25000115_rebeldia_1_30_01
10/07/2026,17:58,Para Te Ver Melhor,Capítulo 9,9,6370705577112
10/07/2026,18:52,Camaleões,Capítulo 9,9,6368014380112
10/07/2026,19:44,Bastidores da turnê de RBD,Bastidores da turnê de RBD,Bastidores da turnê de RBD,25000115_rebeldia_1_11_01
10/07/2026,19:56,Rebelde Temporada 1,Capítulo 50,50,6352183496112
10/07/2026,20:45,Rebelde no Domingo Legal - Músicas Inéditas,"A banda se apresenta no palco do Domingo Legal com os sucessos “Aún Hay Algo”, “Nuestro Amor” e “Ser o Parecer”.",Rebelde no Domingo Legal - Músicas Inéditas,25000115_rebeldia_1_42_01
10/07/2026,20:56,Coração Traído,Capítulo 50,50,759fc740-2477-4a7b-9321-deda748610e9
10/07/2026,21:50,Curiosidades dos integrantes do RBD,Curiosidades dos integrantes do RBD,Curiosidades dos integrantes do RBD,25000115_rebeldia_1_26_01
10/07/2026,21:57,Pele Selvagem,Capítulo 50,50,197c7f19-96a4-4c9d-b16f-d83bbcfec90e
10/07/2026,22:50,Curiosidades da infância ,Curiosidades da infância,Curiosidades da infância,25000115_rebeldia_1_03_01
10/07/2026,23:00,Amor e Ódio,Capítulo 50,50,6345112923112
10/07/2026,23:42,Semana Rebelde no Fofocalizando - Anahí,Semana Rebelde no Fofocalizando - Anahí,Semana Rebelde no Fofocalizando - Anahí,25000115_rebeldia_1_05_01
10/07/2026,23:50,Para Te Ver Melhor,Capítulo 6,6,6370707418112
11/07/2026,00:43,Para Te Ver Melhor,Capítulo 7,7,6370707028112
11/07/2026,01:35,Para Te Ver Melhor,Capítulo 8,8,6370706151112
11/07/2026,02:30,Para Te Ver Melhor,Capítulo 9,9,6370705577112
11/07/2026,03:21,Camaleões,Capítulo 5,5,6368013718112
11/07/2026,04:14,Camaleões,Capítulo 6,6,6368014471112
11/07/2026,05:06,Camaleões,Capítulo 7,7,6368014472112
11/07/2026,05:55,Camaleões,Capítulo 8,8,6368014769112
11/07/2026,06:47,Camaleões,Capítulo 9,9,6368014380112
11/07/2026,07:37,Rebelde Temporada 1,Capítulo 46,46,6352185246112
11/07/2026,08:44,Rebelde Temporada 1,Capítulo 47,47,6352185451112
11/07/2026,09:17,Rebelde Temporada 1,Capítulo 48,48,6352185749112
11/07/2026,10:08,Rebelde Temporada 1,Capítulo 49,49,6352183994112
11/07/2026,10:59,Rebelde Temporada 1,Capítulo 50,50,6352183496112
11/07/2026,11:49,Para Te Ver Melhor,Capítulo 5,5,6370704375112
11/07/2026,12:42,Para Te Ver Melhor,Capítulo 6,6,6370707418112
11/07/2026,13:36,Para Te Ver Melhor,Capítulo 7,7,6370707028112
11/07/2026,14:28,Para Te Ver Melhor,Capítulo 8,8,6370706151112
11/07/2026,15:22,Para Te Ver Melhor,Capítulo 9,9,6370705577112
11/07/2026,16:14,Camaleões,Capítulo 5,5,6368013718112
11/07/2026,17:06,Camaleões,Capítulo 6,6,6368014471112
11/07/2026,17:58,Camaleões,Capítulo 7,7,6368014472112
11/07/2026,18:48,Camaleões,Capítulo 8,8,6368014769112
11/07/2026,19:40,Camaleões,Capítulo 9,9,6368014380112
11/07/2026,20:30,Rebelde Temporada 1,Capítulo 46,46,6352185246112
11/07/2026,21:37,Rebelde Temporada 1,Capítulo 47,47,6352185451112
11/07/2026,22:09,Rebelde Temporada 1,Capítulo 48,48,6352185749112
11/07/2026,23:01,Rebelde Temporada 1,Capítulo 49,49,6352183994112
11/07/2026,23:52,Rebelde Temporada 1,Capítulo 50,50,6352183496112
12/07/2026,00:42,Coração Traído,Capítulo 46,46,91d703a5-9dad-4308-b811-3a8a65c3a318
12/07/2026,01:34,Coração Traído,Capítulo 47,47,e11ae29d-b977-4918-ab68-2a1103ce46bb
12/07/2026,02:29,Coração Traído,Capítulo 48,48,f34c527e-3279-48d8-8922-de09b70a89bc
12/07/2026,03:23,Coração Traído,Capítulo 49,49,c32208ea-9a5e-4617-aed3-ba6c6ce87f27
12/07/2026,04:17,Coração Traído,Capítulo 50,50,759fc740-2477-4a7b-9321-deda748610e9
12/07/2026,05:09,Pele Selvagem,Capítulo 46,46,4168983c-eab6-4be0-adff-d7d61cf209d8
12/07/2026,06:03,Pele Selvagem,Capítulo 47,47,068ffefe-66dd-46cf-ac08-2a185132bf13
12/07/2026,06:57,Pele Selvagem,Capítulo 48,48,86dc965f-d393-426e-ad36-c12f2fa450a1
12/07/2026,07:50,Pele Selvagem,Capítulo 49,49,d0c55d36-d1c5-4ac3-a8cc-347b972bdd60
12/07/2026,08:42,Pele Selvagem,Capítulo 50,50,197c7f19-96a4-4c9d-b16f-d83bbcfec90e
12/07/2026,09:35,Amor e Ódio,Capítulo 46,46,6345110373112
12/07/2026,10:18,Amor e Ódio,Capítulo 47,47,6345111172112
12/07/2026,11:00,Amor e Ódio,Capítulo 48,48,6345111965112
12/07/2026,11:40,Amor e Ódio,Capítulo 49,49,6345112054112
12/07/2026,12:23,Amor e Ódio,Capítulo 50,50,6345112923112
12/07/2026,13:04,Coração Traído,Capítulo 46,46,91d703a5-9dad-4308-b811-3a8a65c3a318
12/07/2026,13:57,Coração Traído,Capítulo 47,47,e11ae29d-b977-4918-ab68-2a1103ce46bb
12/07/2026,14:52,Coração Traído,Capítulo 48,48,f34c527e-3279-48d8-8922-de09b70a89bc
12/07/2026,15:45,Coração Traído,Capítulo 49,49,c32208ea-9a5e-4617-aed3-ba6c6ce87f27
12/07/2026,16:40,Coração Traído,Capítulo 50,50,759fc740-2477-4a7b-9321-deda748610e9
12/07/2026,17:31,Pele Selvagem,Capítulo 46,46,4168983c-eab6-4be0-adff-d7d61cf209d8
12/07/2026,18:25,Pele Selvagem,Capítulo 47,47,068ffefe-66dd-46cf-ac08-2a185132bf13
12/07/2026,19:19,Pele Selvagem,Capítulo 48,48,86dc965f-d393-426e-ad36-c12f2fa450a1
12/07/2026,20:13,Pele Selvagem,Capítulo 49,49,d0c55d36-d1c5-4ac3-a8cc-347b972bdd60
12/07/2026,21:05,Pele Selvagem,Capítulo 50,50,197c7f19-96a4-4c9d-b16f-d83bbcfec90e
12/07/2026,21:58,Amor e Ódio,Capítulo 46,46,6345110373112
12/07/2026,22:41,Amor e Ódio,Capítulo 47,47,6345111172112
12/07/2026,23:23,Amor e Ódio,Capítulo 48,48,6345111965112
13/07/2026,00:03,Amor e Ódio,Capítulo 49,49,6345112054112
13/07/2026,00:46,Amor e Ódio,Capítulo 50,50,6345112923112
13/07/2026,01:27,Show do Rebelde em Brasília,Show do Rebelde em Brasília,Show do Rebelde em Brasília,25000115_rebeldia_1_30_01
13/07/2026,01:36,Para Te Ver Melhor,Capítulo 10,10,6370705677112
13/07/2026,02:35,Camaleões,Capítulo 10,10,6368014684112
13/07/2026,03:28,Rebelde Temporada 1,Capítulo 51,51,6352184773112
13/07/2026,04:19,Coração Traído,Capítulo 51,51,cc0ff148-428f-4af4-af3a-b7c271df7255
13/07/2026,05:17,Pele Selvagem,Capítulo 51,51,c78df970-8fa5-42de-9736-1503ffd8c982
13/07/2026,06:16,Amor e Ódio,Capítulo 51,51,6345112825112
13/07/2026,06:57,Show do Rebelde em Brasília,Show do Rebelde em Brasília,Show do Rebelde em Brasília,25000115_rebeldia_1_30_01
13/07/2026,07:06,Para Te Ver Melhor,Capítulo 10,10,6370705677112
13/07/2026,08:05,Camaleões,Capítulo 10,10,6368014684112
13/07/2026,08:55,Rebelde Temporada 1,Capítulo 51,51,6352184773112
13/07/2026,09:46,Coração Traído,Capítulo 51,51,cc0ff148-428f-4af4-af3a-b7c271df7255
13/07/2026,10:43,Pele Selvagem,Capítulo 51,51,c78df970-8fa5-42de-9736-1503ffd8c982
13/07/2026,11:38,Amor e Ódio,Capítulo 51,51,6345112825112
13/07/2026,12:19,Para Te Ver Melhor,Capítulo 10,10,6370705677112
13/07/2026,13:18,Camaleões,Capítulo 10,10,6368014684112
13/07/2026,14:12,Rebelde Temporada 1,Capítulo 51,51,6352184773112
13/07/2026,15:02,Rebelde no Domingo Legal - Músicas Inéditas,"A banda se apresenta no palco do Domingo Legal com os sucessos “Aún Hay Algo”, “Nuestro Amor” e “Ser o Parecer”.",Rebelde no Domingo Legal - Músicas Inéditas,25000115_rebeldia_1_42_01
13/07/2026,15:13,Coração Traído,Capítulo 51,51,cc0ff148-428f-4af4-af3a-b7c271df7255
13/07/2026,16:11,Pele Selvagem,Capítulo 51,51,c78df970-8fa5-42de-9736-1503ffd8c982
13/07/2026,17:09,Amor e Ódio,Capítulo 51,51,6345112825112
13/07/2026,17:50,Show do Rebelde em Brasília,Show do Rebelde em Brasília,Show do Rebelde em Brasília,25000115_rebeldia_1_30_01
13/07/2026,17:59,Para Te Ver Melhor,Capítulo 10,10,6370705677112
13/07/2026,18:58,Camaleões,Capítulo 10,10,6368014684112
13/07/2026,19:52,Rebelde Temporada 1,Capítulo 51,51,6352184773112
13/07/2026,20:43,Rebelde no Domingo Legal - Músicas Inéditas,"A banda se apresenta no palco do Domingo Legal com os sucessos “Aún Hay Algo”, “Nuestro Amor” e “Ser o Parecer”.",Rebelde no Domingo Legal - Músicas Inéditas,25000115_rebeldia_1_42_01
13/07/2026,20:53,Coração Traído,Capítulo 51,51,cc0ff148-428f-4af4-af3a-b7c271df7255
13/07/2026,21:47,Bastidores da turnê de RBD,Bastidores da turnê de RBD,Bastidores da turnê de RBD,25000115_rebeldia_1_11_01
13/07/2026,21:59,Pele Selvagem,Capítulo 51,51,c78df970-8fa5-42de-9736-1503ffd8c982
13/07/2026,22:53,Curiosidades da infância ,Curiosidades da infância,Curiosidades da infância,25000115_rebeldia_1_03_01
13/07/2026,23:03,Amor e Ódio,Capítulo 51,51,6345112825112
13/07/2026,23:44,Rodolfo acompanha RBD no México,Rodolfo acompanha RBD no México,Rodolfo acompanha RBD no México,25000115_rebeldia_1_12_01
