Data,Hora,Programa,Episódio,Nº do episódio,Media
25/06/2026,03:25,Coração Traído,Capítulo 39,39,f8fdae84-db3e-43ec-95e9-7cacb351ebf9
25/06/2026,04:19,Curiosidades dos integrantes do RBD,Curiosidades dos integrantes do RBD,Curiosidades dos integrantes do RBD,25000115_rebeldia_1_26_01
25/06/2026,04:26,Pele Selvagem,Capítulo 39,39,565097f2-82d4-4f39-abea-b62f21e74910
25/06/2026,05:19,Show do Rebelde em Brasília,Show do Rebelde em Brasília,Show do Rebelde em Brasília,25000115_rebeldia_1_30_01
25/06/2026,05:27,Amor e Ódio,Capítulo 39,39,6345111661112
25/06/2026,06:20,Gata Selvagem ,Capítulo 248,248,6367088094112
25/06/2026,07:15,Gata Selvagem ,Capítulo 249,249,6367087617112
25/06/2026,08:07,Rebelde no Domingo Legal - Músicas Inéditas,"A banda se apresenta no palco do Domingo Legal com os sucessos “Aún Hay Algo”, “Nuestro Amor” e “Ser o Parecer”.",Rebelde no Domingo Legal - Músicas Inéditas,25000115_rebeldia_1_42_01
25/06/2026,08:18,Rebelde Temporada 1,Capítulo 39,39,6352056342112
25/06/2026,09:10,Curiosidades da infância ,Curiosidades da infância,Curiosidades da infância,25000115_rebeldia_1_03_01
25/06/2026,09:19,Coração Traído,Capítulo 39,39,f8fdae84-db3e-43ec-95e9-7cacb351ebf9
25/06/2026,10:14,Curiosidades dos integrantes do RBD,Curiosidades dos integrantes do RBD,Curiosidades dos integrantes do RBD,25000115_rebeldia_1_26_01
25/06/2026,10:21,Pele Selvagem,Capítulo 39,39,565097f2-82d4-4f39-abea-b62f21e74910
25/06/2026,11:13,Show do Rebelde em Brasília,Show do Rebelde em Brasília,Show do Rebelde em Brasília,25000115_rebeldia_1_30_01
25/06/2026,11:22,Amor e Ódio,Capítulo 39,39,6345111661112
25/06/2026,12:15,Gata Selvagem ,Capítulo 248,248,6367088094112
25/06/2026,13:10,Gata Selvagem ,Capítulo 249,249,6367087617112
25/06/2026,14:02,Rebelde no Domingo Legal - Músicas Inéditas,"A banda se apresenta no palco do Domingo Legal com os sucessos “Aún Hay Algo”, “Nuestro Amor” e “Ser o Parecer”.",Rebelde no Domingo Legal - Músicas Inéditas,25000115_rebeldia_1_42_01
25/06/2026,14:13,Rebelde Temporada 1,Capítulo 39,39,6352056342112
25/06/2026,15:04,Curiosidades da infância ,Curiosidades da infância,Curiosidades da infância,25000115_rebeldia_1_03_01
25/06/2026,15:14,Coração Traído,Capítulo 39,39,f8fdae84-db3e-43ec-95e9-7cacb351ebf9
25/06/2026,16:09,Curiosidades dos integrantes do RBD,Curiosidades dos integrantes do RBD,Curiosidades dos integrantes do RBD,25000115_rebeldia_1_26_01
25/06/2026,16:16,Pele Selvagem,Capítulo 39,39,565097f2-82d4-4f39-abea-b62f21e74910
25/06/2026,17:08,Show do Rebelde em Brasília,Show do Rebelde em Brasília,Show do Rebelde em Brasília,25000115_rebeldia_1_30_01
25/06/2026,17:16,Amor e Ódio,Capítulo 39,39,6345111661112
25/06/2026,18:10,Gata Selvagem ,Capítulo 248,248,6367088094112
25/06/2026,19:04,Gata Selvagem ,Capítulo 249,249,6367087617112
25/06/2026,19:57,Rebelde no Domingo Legal - Músicas Inéditas,"A banda se apresenta no palco do Domingo Legal com os sucessos “Aún Hay Algo”, “Nuestro Amor” e “Ser o Parecer”.",Rebelde no Domingo Legal - Músicas Inéditas,25000115_rebeldia_1_42_01
25/06/2026,20:07,Rebelde Temporada 1,Capítulo 39,39,6352056342112
25/06/2026,20:59,Curiosidades da infância ,Curiosidades da infância,Curiosidades da infância,25000115_rebeldia_1_03_01
25/06/2026,21:09,Coração Traído,Capítulo 39,39,f8fdae84-db3e-43ec-95e9-7cacb351ebf9
25/06/2026,22:03,Curiosidades dos integrantes do RBD,Curiosidades dos integrantes do RBD,Curiosidades dos integrantes do RBD,25000115_rebeldia_1_26_01
25/06/2026,22:10,Pele Selvagem,Capítulo 39,39,565097f2-82d4-4f39-abea-b62f21e74910
25/06/2026,23:02,Show do Rebelde em Brasília,Show do Rebelde em Brasília,Show do Rebelde em Brasília,25000115_rebeldia_1_30_01
25/06/2026,23:11,Amor e Ódio,Capítulo 39,39,6345111661112
25/06/2026,23:59,Rebelde passeia de barco pelo Guarujá ,Rebelde passeia de barco pelo Guarujá,Rebelde passeia de barco pelo Guarujá,25000115_rebeldia_1_13_01
26/06/2026,00:07,Gata Selvagem ,Capítulo 250,250,6367087423112
26/06/2026,01:01,Gata Selvagem ,Capítulo 251,251,6367087326112
26/06/2026,02:02,Bastidores da turnê de RBD,Bastidores da turnê de RBD,Bastidores da turnê de RBD,25000115_rebeldia_1_11_01
26/06/2026,02:14,Rebelde Temporada 1,Capítulo 40,40,6352181048112
26/06/2026,03:04,Rebelde no Domingo Legal - Músicas Inéditas,"A banda se apresenta no palco do Domingo Legal com os sucessos “Aún Hay Algo”, “Nuestro Amor” e “Ser o Parecer”.",Rebelde no Domingo Legal - Músicas Inéditas,25000115_rebeldia_1_42_01
26/06/2026,03:15,Coração Traído,Capítulo 40,40,c29789e4-f780-41c0-a467-2518b3626e6b
26/06/2026,04:05,Show do Rebelde em Brasília,Show do Rebelde em Brasília,Show do Rebelde em Brasília,25000115_rebeldia_1_30_01
26/06/2026,04:14,Pele Selvagem,Capítulo 40,40,e91c9ce2-9908-43b2-b3a9-81cb60ecdcb9
26/06/2026,05:13,Amor e Ódio,Capítulo 40,40,6345112163112
26/06/2026,06:01,Rebelde passeia de barco pelo Guarujá ,Rebelde passeia de barco pelo Guarujá,Rebelde passeia de barco pelo Guarujá,25000115_rebeldia_1_13_01
26/06/2026,06:09,Gata Selvagem ,Capítulo 250,250,6367087423112
26/06/2026,07:03,Gata Selvagem ,Capítulo 251,251,6367087326112
26/06/2026,08:04,Bastidores da turnê de RBD,Bastidores da turnê de RBD,Bastidores da turnê de RBD,25000115_rebeldia_1_11_01
26/06/2026,08:16,Rebelde Temporada 1,Capítulo 40,40,6352181048112
26/06/2026,09:06,Rebelde no Domingo Legal - Músicas Inéditas,"A banda se apresenta no palco do Domingo Legal com os sucessos “Aún Hay Algo”, “Nuestro Amor” e “Ser o Parecer”.",Rebelde no Domingo Legal - Músicas Inéditas,25000115_rebeldia_1_42_01
26/06/2026,09:17,Coração Traído,Capítulo 40,40,c29789e4-f780-41c0-a467-2518b3626e6b
