Data,Hora,Programa,Episódio,Nº do episódio,Media
31/05/2026,03:47,Coração Traído,Capítulo 19,19,96171add-7869-49c5-9e08-0d08393f2c7d
31/05/2026,03:55,Coração Traído,Capítulo 20,20,88591bd1-38a3-43d7-9f96-f0c5e5669341
31/05/2026,04:48,Pele Selvagem,Capítulo 16,16,8d367f0d-ad62-4980-876c-9aee80b3d575
31/05/2026,05:42,Pele Selvagem,Capítulo 17,17,6f715872-5474-4ac9-bb2b-9dcd76e24612
31/05/2026,06:36,Pele Selvagem,Capítulo 18,18,89426c11-f099-4607-b2cc-84137620f6cb
31/05/2026,07:30,Pele Selvagem,Capítulo 19,19,fe044554-0317-485a-8a39-036018381a9e
31/05/2026,08:24,Pele Selvagem,Capítulo 20,20,789d0410-0144-4116-b511-4cb2fe78d257
31/05/2026,09:14,Amor e Ódio,Capítulo 16,16,6345110879112
31/05/2026,10:04,Amor e Ódio,Capítulo 17,17,6345111463112
31/05/2026,10:51,Amor e Ódio,Capítulo 18,18,6345112328112
31/05/2026,11:37,Amor e Ódio,Capítulo 19,19,6345111761112
31/05/2026,12:29,Amor e Ódio,Capítulo 20,20,6345111362112
31/05/2026,13:21,Coração Traído,Capítulo 16,16,c0a3b246-00ed-4005-9322-f7f0791e68a4
31/05/2026,14:14,Coração Traído,Capítulo 17,17,950b13d8-e37d-4672-b104-b0a53bfbc830
31/05/2026,15:07,Coração Traído,Capítulo 18,18,fa34ecbd-efa7-4803-a76d-bf341eabda99
31/05/2026,16:01,Coração Traído,Capítulo 19,19,96171add-7869-49c5-9e08-0d08393f2c7d
31/05/2026,16:52,Coração Traído,Capítulo 20,20,88591bd1-38a3-43d7-9f96-f0c5e5669341
31/05/2026,17:45,Pele Selvagem,Capítulo 16,16,8d367f0d-ad62-4980-876c-9aee80b3d575
31/05/2026,18:39,Pele Selvagem,Capítulo 17,17,6f715872-5474-4ac9-bb2b-9dcd76e24612
31/05/2026,19:33,Pele Selvagem,Capítulo 18,18,89426c11-f099-4607-b2cc-84137620f6cb
31/05/2026,20:27,Pele Selvagem,Capítulo 19,19,fe044554-0317-485a-8a39-036018381a9e
31/05/2026,21:21,Pele Selvagem,Capítulo 20,20,789d0410-0144-4116-b511-4cb2fe78d257
31/05/2026,22:11,Amor e Ódio,Capítulo 16,16,6345110879112
31/05/2026,23:01,Amor e Ódio,Capítulo 17,17,6345111463112
31/05/2026,23:48,Amor e Ódio,Capítulo 18,18,6345112328112
01/06/2026,00:34,Amor e Ódio,Capítulo 19,19,6345111761112
01/06/2026,01:26,Amor e Ódio,Capítulo 20,20,6345111362112
01/06/2026,02:18,Gata Selvagem ,Capítulo 212,212,6367087509112
01/06/2026,03:12,Gata Selvagem ,Capítulo 213,213,6367087014112
01/06/2026,04:03,Show do Rebelde em Brasília,Show do Rebelde em Brasília,Show do Rebelde em Brasília,25000115_rebeldia_1_30_01
01/06/2026,04:12,Rebelde Temporada 1,Capítulo 21,21,6352054253112
01/06/2026,05:01,Rebelde no Domingo Legal - Músicas Inéditas,"A banda se apresenta no palco do Domingo Legal com os sucessos “Aún Hay Algo”, “Nuestro Amor” e “Ser o Parecer”.",Rebelde no Domingo Legal - Músicas Inéditas,25000115_rebeldia_1_42_01
01/06/2026,05:12,Coração Traído,Capítulo 21,21,fd27d7a4-8d62-48ef-a7bd-f52adb7a50b7
01/06/2026,06:06,Pele Selvagem,Capítulo 21,21,95094328-7361-4c8d-acc9-df9497d3fcd7
01/06/2026,06:59,Amor e Ódio,Capítulo 21,21,6345111359112
01/06/2026,07:50,Gata Selvagem ,Capítulo 212,212,6367087509112
01/06/2026,08:43,Gata Selvagem ,Capítulo 213,213,6367087014112
01/06/2026,09:35,Curiosidades da infância ,Curiosidades da infância,Curiosidades da infância,25000115_rebeldia_1_03_01
01/06/2026,09:45,Rebelde Temporada 1,Capítulo 21,21,6352054253112
01/06/2026,10:34,Coração Traído,Capítulo 21,21,fd27d7a4-8d62-48ef-a7bd-f52adb7a50b7
01/06/2026,11:29,Pele Selvagem,Capítulo 21,21,95094328-7361-4c8d-acc9-df9497d3fcd7
01/06/2026,12:22,Amor e Ódio,Capítulo 21,21,6345111359112
01/06/2026,13:13,Gata Selvagem ,Capítulo 212,212,6367087509112
01/06/2026,14:06,Gata Selvagem ,Capítulo 213,213,6367087014112
01/06/2026,15:02,Rebelde Temporada 1,Capítulo 21,21,6352054253112
01/06/2026,15:52,Coração Traído,Capítulo 21,21,fd27d7a4-8d62-48ef-a7bd-f52adb7a50b7
01/06/2026,16:46,Pele Selvagem,Capítulo 21,21,95094328-7361-4c8d-acc9-df9497d3fcd7
01/06/2026,17:39,Amor e Ódio,Capítulo 21,21,6345111359112
01/06/2026,18:30,Gata Selvagem ,Capítulo 212,212,6367087509112
01/06/2026,19:23,Gata Selvagem ,Capítulo 213,213,6367087014112
01/06/2026,20:15,Show do Rebelde em Brasília,Show do Rebelde em Brasília,Show do Rebelde em Brasília,25000115_rebeldia_1_30_01
01/06/2026,20:23,Rebelde Temporada 1,Capítulo 21,21,6352054253112
01/06/2026,21:13,Rebelde no Domingo Legal - Músicas Inéditas,"A banda se apresenta no palco do Domingo Legal com os sucessos “Aún Hay Algo”, “Nuestro Amor” e “Ser o Parecer”.",Rebelde no Domingo Legal - Músicas Inéditas,25000115_rebeldia_1_42_01
01/06/2026,21:23,Coração Traído,Capítulo 21,21,fd27d7a4-8d62-48ef-a7bd-f52adb7a50b7
01/06/2026,22:18,Pele Selvagem,Capítulo 21,21,95094328-7361-4c8d-acc9-df9497d3fcd7
01/06/2026,23:11,Amor e Ódio,Capítulo 21,21,6345111359112
02/06/2026,00:06,Gata Selvagem ,Capítulo 214,214,6367088083112
02/06/2026,01:01,Gata Selvagem ,Capítulo 215,215,6367086147112
02/06/2026,01:53,Entrevista com Pedro Damián,Entrevista com Pedro Damián,Entrevista com Pedro Damián,25000115_rebeldia_1_24_01
02/06/2026,02:16,Rebelde Temporada 1,Capítulo 22,22,6352052195112
02/06/2026,03:06,,,,FILLER7_REBELDE_NOVELAS
02/06/2026,03:13,Coração Traído,Capítulo 22,22,5e3fd6fa-0e48-4f0f-81f2-df354259cc4b
02/06/2026,04:10,Pele Selvagem,Capítulo 22,22,1d637d0f-b8d4-488e-b52f-feab12b7aae5
02/06/2026,05:03,Bastidores da turnê de RBD,Bastidores da turnê de RBD,Bastidores da turnê de RBD,25000115_rebeldia_1_11_01
02/06/2026,05:15,Amor e Ódio,Capítulo 22,22,6345111358112
02/06/2026,06:07,Gata Selvagem ,Capítulo 214,214,6367088083112
02/06/2026,07:02,Gata Selvagem ,Capítulo 215,215,6367086147112
