Data,Hora,Programa,Episódio,Nº do episódio,Media
25/05/2026,03:57,Rebelde Temporada 1,Capítulo 16,16,6352180826112
25/05/2026,04:09,Coração Traído,Capítulo 16,16,c0a3b246-00ed-4005-9322-f7f0791e68a4
25/05/2026,05:02,Pele Selvagem,Capítulo 16,16,8d367f0d-ad62-4980-876c-9aee80b3d575
25/05/2026,05:54,Amor e Ódio,Capítulo 16,16,6345110879112
25/05/2026,06:44,Gata Selvagem ,Capítulo 202,202,6367088278112
25/05/2026,07:38,Gata Selvagem ,Capítulo 203,203,6367087135112
25/05/2026,08:30,Rebelde Temporada 1,Capítulo 16,16,6352180826112
25/05/2026,09:21,Coração Traído,Capítulo 16,16,c0a3b246-00ed-4005-9322-f7f0791e68a4
25/05/2026,10:13,Pele Selvagem,Capítulo 16,16,8d367f0d-ad62-4980-876c-9aee80b3d575
25/05/2026,11:06,Amor e Ódio,Capítulo 16,16,6345110879112
25/05/2026,11:59,Gata Selvagem ,Capítulo 202,202,6367088278112
25/05/2026,12:53,Gata Selvagem ,Capítulo 203,203,6367087135112
25/05/2026,13:45,Fenômeno Rebelde no Domingo Legal,Fenômeno Rebelde no Domingo Legal,Fenômeno Rebelde no Domingo Legal,25000115_rebeldia_1_16_01
25/05/2026,14:09,Rebelde Temporada 1,Capítulo 16,16,6352180826112
25/05/2026,15:04,Fenômeno Rebelde no Domingo Legal,Fenômeno Rebelde no Domingo Legal,Fenômeno Rebelde no Domingo Legal,25000115_rebeldia_1_16_01
25/05/2026,15:10,Coração Traído,Capítulo 16,16,c0a3b246-00ed-4005-9322-f7f0791e68a4
25/05/2026,16:03,Pele Selvagem,Capítulo 16,16,8d367f0d-ad62-4980-876c-9aee80b3d575
25/05/2026,16:55,Amor e Ódio,Capítulo 16,16,6345110879112
25/05/2026,17:45,RebelDia,Christopher Uckermann no Raul Gil,32,80d46c87-f1e0-4440-aa46-1b6eeac4615f
25/05/2026,18:01,Gata Selvagem ,Capítulo 202,202,6367088278112
25/05/2026,18:55,Gata Selvagem ,Capítulo 203,203,6367087135112
25/05/2026,19:47,RebelDia,Eliana entrevista Anahí,23,3a4f8e37-39d4-44e7-8919-891d7d790bbe
25/05/2026,20:07,Rebelde Temporada 1,Capítulo 16,16,6352180826112
25/05/2026,20:58,Eliana entrevista Dulce María,Eliana entrevista Dulce María,37,56f4978f-da96-4c91-af1b-4a0a7ccb14da
25/05/2026,21:12,Coração Traído,Capítulo 16,16,c0a3b246-00ed-4005-9322-f7f0791e68a4
25/05/2026,22:04,Pele Selvagem,Capítulo 16,16,8d367f0d-ad62-4980-876c-9aee80b3d575
25/05/2026,22:57,Amor e Ódio,Capítulo 16,16,6345110879112
25/05/2026,23:46,Fenômeno Rebelde no Domingo Legal,Fenômeno Rebelde no Domingo Legal,3,59f642cb-747d-40bb-901e-aa8a52fce522
26/05/2026,00:15,Gata Selvagem ,Capítulo 204,204,6367087990112
26/05/2026,01:09,Gata Selvagem ,Capítulo 205,205,6367086730112
26/05/2026,02:01,Semana Rebelde no Fofocalizando - Anahí,Semana Rebelde no Fofocalizando - Anahí,19,6af0fbc0-1482-4f86-b378-74bcb66df52d
26/05/2026,02:08,Semana Rebelde no Fofocalizando - Maite Perroni,Semana Rebelde no Fofocalizando - Maite Perroni,Semana Rebelde no Fofocalizando - Maite Perroni,25000115_rebeldia_1_04_01
26/05/2026,02:18,"Semana Rebelde no Fofocalizando - Alfonso, Christian e Christopher","Semana Rebelde no Fofocalizando - Alfonso, Christian e Christopher",22,49d1f5fd-7444-484d-9b7b-72a0eaccdaad
26/05/2026,02:24,Rebelde Temporada 1,Capítulo 17,17,6352179831112
26/05/2026,03:14,Fenômeno Rebelde no Domingo Legal,Fenômeno Rebelde no Domingo Legal,3,59f642cb-747d-40bb-901e-aa8a52fce522
26/05/2026,03:43,Coração Traído,Capítulo 17,17,950b13d8-e37d-4672-b104-b0a53bfbc830
26/05/2026,04:36,Pele Selvagem,Capítulo 17,17,6f715872-5474-4ac9-bb2b-9dcd76e24612
26/05/2026,05:29,Amor e Ódio,Capítulo 17,17,6345111463112
26/05/2026,06:16,Gata Selvagem ,Capítulo 204,204,6367087990112
26/05/2026,07:10,Gata Selvagem ,Capítulo 205,205,6367086730112
26/05/2026,08:02,Semana Rebelde no Fofocalizando - Anahí,Semana Rebelde no Fofocalizando - Anahí,19,6af0fbc0-1482-4f86-b378-74bcb66df52d
26/05/2026,08:09,Semana Rebelde no Fofocalizando - Maite Perroni,Semana Rebelde no Fofocalizando - Maite Perroni,Semana Rebelde no Fofocalizando - Maite Perroni,25000115_rebeldia_1_04_01
26/05/2026,08:19,"Semana Rebelde no Fofocalizando - Alfonso, Christian e Christopher","Semana Rebelde no Fofocalizando - Alfonso, Christian e Christopher",22,49d1f5fd-7444-484d-9b7b-72a0eaccdaad
26/05/2026,08:25,Rebelde Temporada 1,Capítulo 17,17,6352179831112
26/05/2026,09:14,Fenômeno Rebelde no Domingo Legal,Fenômeno Rebelde no Domingo Legal,3,59f642cb-747d-40bb-901e-aa8a52fce522
26/05/2026,09:43,Coração Traído,Capítulo 17,17,950b13d8-e37d-4672-b104-b0a53bfbc830
26/05/2026,10:37,Pele Selvagem,Capítulo 17,17,6f715872-5474-4ac9-bb2b-9dcd76e24612
26/05/2026,11:30,Amor e Ódio,Capítulo 17,17,6345111463112
26/05/2026,12:17,Gata Selvagem ,Capítulo 204,204,6367087990112
26/05/2026,13:10,Gata Selvagem ,Capítulo 205,205,6367086730112
26/05/2026,14:02,Semana Rebelde no Fofocalizando - Anahí,Semana Rebelde no Fofocalizando - Anahí,19,6af0fbc0-1482-4f86-b378-74bcb66df52d
26/05/2026,14:10,Semana Rebelde no Fofocalizando - Maite Perroni,Semana Rebelde no Fofocalizando - Maite Perroni,Semana Rebelde no Fofocalizando - Maite Perroni,25000115_rebeldia_1_04_01
26/05/2026,14:20,"Semana Rebelde no Fofocalizando - Alfonso, Christian e Christopher","Semana Rebelde no Fofocalizando - Alfonso, Christian e Christopher",22,49d1f5fd-7444-484d-9b7b-72a0eaccdaad
26/05/2026,14:26,Rebelde Temporada 1,Capítulo 17,17,6352179831112
26/05/2026,15:15,Coração Traído,Capítulo 17,17,950b13d8-e37d-4672-b104-b0a53bfbc830
26/05/2026,16:09,Pele Selvagem,Capítulo 17,17,6f715872-5474-4ac9-bb2b-9dcd76e24612
26/05/2026,17:02,Amor e Ódio,Capítulo 17,17,6345111463112
26/05/2026,17:49,Fenômeno Rebelde no Domingo Legal,Fenômeno Rebelde no Domingo Legal,3,59f642cb-747d-40bb-901e-aa8a52fce522
26/05/2026,18:09,Gata Selvagem ,Capítulo 204,204,6367087990112
26/05/2026,19:03,Gata Selvagem ,Capítulo 205,205,6367086730112
26/05/2026,19:55,Semana Rebelde no Fofocalizando - Anahí,Semana Rebelde no Fofocalizando - Anahí,19,6af0fbc0-1482-4f86-b378-74bcb66df52d
26/05/2026,20:02,Semana Rebelde no Fofocalizando - Maite Perroni,Semana Rebelde no Fofocalizando - Maite Perroni,Semana Rebelde no Fofocalizando - Maite Perroni,25000115_rebeldia_1_04_01
26/05/2026,20:12,"Semana Rebelde no Fofocalizando - Alfonso, Christian e Christopher","Semana Rebelde no Fofocalizando - Alfonso, Christian e Christopher",22,49d1f5fd-7444-484d-9b7b-72a0eaccdaad
26/05/2026,20:18,Rebelde Temporada 1,Capítulo 17,17,6352179831112
26/05/2026,21:08,,,,FILLER7_REBELDE_NOVELAS
26/05/2026,21:14,Coração Traído,Capítulo 17,17,950b13d8-e37d-4672-b104-b0a53bfbc830
26/05/2026,22:08,Pele Selvagem,Capítulo 17,17,6f715872-5474-4ac9-bb2b-9dcd76e24612
26/05/2026,23:01,Amor e Ódio,Capítulo 17,17,6345111463112
27/05/2026,00:00,Gata Selvagem ,Capítulo 206,206,6367087313112
27/05/2026,00:54,Gata Selvagem ,Capítulo 207,207,6367087515112
27/05/2026,01:58,Rebelde Temporada 1,Capítulo 18,18,6352179354112
27/05/2026,02:48,Gugu no México,Gugu no México,Gugu no México,25000115_rebeldia_1_14_01
27/05/2026,03:22,Coração Traído,Capítulo 18,18,fa34ecbd-efa7-4803-a76d-bf341eabda99
27/05/2026,04:17,Pele Selvagem,Capítulo 18,18,89426c11-f099-4607-b2cc-84137620f6cb
27/05/2026,05:09,Amor e Ódio,Capítulo 18,18,6345112328112
27/05/2026,05:55,Gugu no México,Gugu no México,Gugu no México,25000115_rebeldia_1_14_01
27/05/2026,06:29,Gata Selvagem ,Capítulo 206,206,6367087313112
27/05/2026,07:23,Gata Selvagem ,Capítulo 207,207,6367087515112
27/05/2026,08:27,Rebelde Temporada 1,Capítulo 18,18,6352179354112
27/05/2026,09:17,Coração Traído,Capítulo 18,18,fa34ecbd-efa7-4803-a76d-bf341eabda99
27/05/2026,10:11,Pele Selvagem,Capítulo 18,18,89426c11-f099-4607-b2cc-84137620f6cb
27/05/2026,11:04,Amor e Ódio,Capítulo 18,18,6345112328112
