Data,Hora,Programa,Episódio,Nº do episódio,Media
31/05/2026,16:51,Coração Traído,Capítulo 20,20,88591bd1-38a3-43d7-9f96-f0c5e5669341
31/05/2026,17:44,Pele Selvagem,Capítulo 16,16,8d367f0d-ad62-4980-876c-9aee80b3d575
31/05/2026,18:38,Pele Selvagem,Capítulo 17,17,6f715872-5474-4ac9-bb2b-9dcd76e24612
31/05/2026,19:32,Pele Selvagem,Capítulo 18,18,89426c11-f099-4607-b2cc-84137620f6cb
31/05/2026,20:26,Pele Selvagem,Capítulo 19,19,fe044554-0317-485a-8a39-036018381a9e
31/05/2026,21:20,Pele Selvagem,Capítulo 20,20,789d0410-0144-4116-b511-4cb2fe78d257
31/05/2026,22:10,Amor e Ódio,Capítulo 16,16,6345110879112
31/05/2026,23:00,Amor e Ódio,Capítulo 17,17,6345111463112
31/05/2026,23:47,Amor e Ódio,Capítulo 18,18,6345112328112
01/06/2026,00:33,Amor e Ódio,Capítulo 19,19,6345111761112
01/06/2026,01:25,Amor e Ódio,Capítulo 20,20,6345111362112
01/06/2026,02:18,Gata Selvagem ,Capítulo 212,212,6367087509112
01/06/2026,03:11,Gata Selvagem ,Capítulo 213,213,6367087014112
01/06/2026,04:02,Show do Rebelde em Brasília,Show do Rebelde em Brasília,Show do Rebelde em Brasília,25000115_rebeldia_1_30_01
01/06/2026,04:11,Rebelde Temporada 1,Capítulo 21,21,6352054253112
01/06/2026,05:01,Rebelde no Domingo Legal - Músicas Inéditas,"A banda se apresenta no palco do Domingo Legal com os sucessos “Aún Hay Algo”, “Nuestro Amor” e “Ser o Parecer”.",Rebelde no Domingo Legal - Músicas Inéditas,25000115_rebeldia_1_42_01
01/06/2026,05:11,Coração Traído,Capítulo 21,21,fd27d7a4-8d62-48ef-a7bd-f52adb7a50b7
01/06/2026,06:05,Pele Selvagem,Capítulo 21,21,95094328-7361-4c8d-acc9-df9497d3fcd7
01/06/2026,06:59,Amor e Ódio,Capítulo 21,21,6345111359112
01/06/2026,07:49,Gata Selvagem ,Capítulo 212,212,6367087509112
01/06/2026,08:42,Gata Selvagem ,Capítulo 213,213,6367087014112
01/06/2026,09:34,Curiosidades da infância ,Curiosidades da infância,Curiosidades da infância,25000115_rebeldia_1_03_01
01/06/2026,09:44,Rebelde Temporada 1,Capítulo 21,21,6352054253112
01/06/2026,10:33,Coração Traído,Capítulo 21,21,fd27d7a4-8d62-48ef-a7bd-f52adb7a50b7
01/06/2026,11:28,Pele Selvagem,Capítulo 21,21,95094328-7361-4c8d-acc9-df9497d3fcd7
01/06/2026,12:21,Amor e Ódio,Capítulo 21,21,6345111359112
01/06/2026,13:12,Gata Selvagem ,Capítulo 212,212,6367087509112
01/06/2026,14:05,Gata Selvagem ,Capítulo 213,213,6367087014112
01/06/2026,15:01,Rebelde Temporada 1,Capítulo 21,21,6352054253112
01/06/2026,15:51,Coração Traído,Capítulo 21,21,fd27d7a4-8d62-48ef-a7bd-f52adb7a50b7
01/06/2026,16:45,Pele Selvagem,Capítulo 21,21,95094328-7361-4c8d-acc9-df9497d3fcd7
01/06/2026,17:38,Amor e Ódio,Capítulo 21,21,6345111359112
01/06/2026,18:29,Gata Selvagem ,Capítulo 212,212,6367087509112
01/06/2026,19:22,Gata Selvagem ,Capítulo 213,213,6367087014112
01/06/2026,20:14,Show do Rebelde em Brasília,Show do Rebelde em Brasília,Show do Rebelde em Brasília,25000115_rebeldia_1_30_01
01/06/2026,20:23,Rebelde Temporada 1,Capítulo 21,21,6352054253112
01/06/2026,21:12,Rebelde no Domingo Legal - Músicas Inéditas,"A banda se apresenta no palco do Domingo Legal com os sucessos “Aún Hay Algo”, “Nuestro Amor” e “Ser o Parecer”.",Rebelde no Domingo Legal - Músicas Inéditas,25000115_rebeldia_1_42_01
