Data,Hora,Programa,Episódio,Nº do episódio,Media
22/06/2026,05:31,Coração Traído,Capítulo 36,36,ed228319-4fc4-4ef5-81e5-74c78c5e32e3
22/06/2026,05:51,Pele Selvagem,Capítulo 36,36,17da4977-f1b9-4197-9da6-da4c6842783c
22/06/2026,06:44,Amor e Ódio,Capítulo 36,36,6345112824112
22/06/2026,07:34,Gata Selvagem ,Capítulo 242,242,6367088286112
22/06/2026,08:39,Gata Selvagem ,Capítulo 243,243,6367087424112
22/06/2026,09:31,Rebelde Temporada 1,Capítulo 36,36,6352057514112
22/06/2026,10:22,Coração Traído,Capítulo 36,36,ed228319-4fc4-4ef5-81e5-74c78c5e32e3
22/06/2026,11:16,Pele Selvagem,Capítulo 36,36,17da4977-f1b9-4197-9da6-da4c6842783c
22/06/2026,12:10,Amor e Ódio,Capítulo 36,36,6345112824112
22/06/2026,12:59,Gata Selvagem ,Capítulo 242,242,6367088286112
22/06/2026,14:04,Gata Selvagem ,Capítulo 243,243,6367087424112
22/06/2026,14:57,Rebelde Temporada 1,Capítulo 36,36,6352057514112
22/06/2026,15:48,Coração Traído,Capítulo 36,36,ed228319-4fc4-4ef5-81e5-74c78c5e32e3
22/06/2026,16:42,Pele Selvagem,Capítulo 36,36,17da4977-f1b9-4197-9da6-da4c6842783c
22/06/2026,17:36,Amor e Ódio,Capítulo 36,36,6345112824112
22/06/2026,18:25,Gata Selvagem ,Capítulo 242,242,6367088286112
22/06/2026,19:30,Gata Selvagem ,Capítulo 243,243,6367087424112
22/06/2026,20:22,Rebelde no Domingo Legal - Músicas Inéditas,"A banda se apresenta no palco do Domingo Legal com os sucessos “Aún Hay Algo”, “Nuestro Amor” e “Ser o Parecer”.",Rebelde no Domingo Legal - Músicas Inéditas,25000115_rebeldia_1_42_01
22/06/2026,20:33,Rebelde Temporada 1,Capítulo 36,36,6352057514112
22/06/2026,21:23,Show do Rebelde em Brasília,Show do Rebelde em Brasília,Show do Rebelde em Brasília,25000115_rebeldia_1_30_01
22/06/2026,21:32,Coração Traído,Capítulo 36,36,ed228319-4fc4-4ef5-81e5-74c78c5e32e3
22/06/2026,22:26,Pele Selvagem,Capítulo 36,36,17da4977-f1b9-4197-9da6-da4c6842783c
22/06/2026,23:25,Amor e Ódio,Capítulo 36,36,6345112824112
23/06/2026,00:14,Rodolfo acompanha RBD no México,Rodolfo acompanha RBD no México,Rodolfo acompanha RBD no México,25000115_rebeldia_1_12_01
23/06/2026,00:34,Gata Selvagem ,Capítulo 244,244,6367088283112
23/06/2026,01:28,Gata Selvagem ,Capítulo 245,245,6367086847112
23/06/2026,02:21,Curiosidades dos integrantes do RBD,Curiosidades dos integrantes do RBD,Curiosidades dos integrantes do RBD,25000115_rebeldia_1_26_01
23/06/2026,02:28,Rebelde Temporada 1,Capítulo 37,37,6352058771112
23/06/2026,03:20,Curiosidades da infância ,Curiosidades da infância,Curiosidades da infância,25000115_rebeldia_1_03_01
23/06/2026,03:30,Coração Traído,Capítulo 37,37,23e11830-78d8-4832-ad8b-d8442f828cd3
23/06/2026,04:25,Pele Selvagem,Capítulo 37,37,d08502e9-b0b6-42c7-b0a6-1abf805909d0
23/06/2026,05:18,Amor e Ódio,Capítulo 37,37,6345111361112
23/06/2026,06:08,Bastidores da turnê de RBD,Bastidores da turnê de RBD,Bastidores da turnê de RBD,25000115_rebeldia_1_11_01
23/06/2026,06:20,Gata Selvagem ,Capítulo 244,244,6367088283112
