Data,Hora,Programa,Episódio,Nº do episódio,Media
20/09/2026,21:21,Coração Traído,Capítulo 100,100,63c63e59-4dd4-468f-82b6-04c84fe19fec
20/09/2026,22:15,Pele Selvagem,Capítulo 96,96,f182ab93-b70f-42d0-a576-4c3acb839d72
20/09/2026,23:07,Pele Selvagem,Capítulo 97,97,0edfb34a-50e1-4d0f-93a4-36686168d38b
20/09/2026,23:58,Pele Selvagem,Capítulo 98,98,a47919db-2246-419d-aeb0-1ffa38b21465
21/09/2026,00:52,Pele Selvagem,Capítulo 99,99,9817e440-4d4b-42f2-a671-6016c9f86eb5
21/09/2026,01:41,Pele Selvagem,Capítulo 100,100,7f8505ea-6b2b-4eb3-aa32-07954ac3a59d
21/09/2026,02:33,Amor e Ódio,Capítulo 96,96,6345112625112
21/09/2026,03:13,Amor e Ódio,Capítulo 97,97,6345111963112
21/09/2026,03:53,Amor e Ódio,Capítulo 98,98,6345112327112
21/09/2026,04:32,Amor e Ódio,Capítulo 99,99,6345112160112
21/09/2026,05:10,Amor e Ódio,Capítulo 100,100,6345112325112
21/09/2026,06:00,Para Te Ver Melhor,Capítulo 60,60,6371870106112
21/09/2026,07:02,Camaleões,Capítulo 60,60,6369939341112
21/09/2026,08:06,Rebelde Temporada 1,Capítulo 101,101,6352424419112
21/09/2026,09:08,Coração Traído,Capítulo 101,101,6d069702-da26-43e7-84f2-0a7ca4dc425f
21/09/2026,10:11,Pele Selvagem,Capítulo 101,101,55a71444-4050-4040-9c0d-21c2ec7dab96
21/09/2026,11:14,Amor e Ódio,Capítulo 101,101,6345113307112
21/09/2026,12:15,Camaleões,Capítulo 60,60,6369939341112
21/09/2026,13:19,Rebelde Temporada 1,Capítulo 101,101,6352424419112
21/09/2026,14:21,Coração Traído,Capítulo 101,101,6d069702-da26-43e7-84f2-0a7ca4dc425f
21/09/2026,15:25,Pele Selvagem,Capítulo 101,101,55a71444-4050-4040-9c0d-21c2ec7dab96
21/09/2026,16:27,Amor e Ódio,Capítulo 101,101,6345113307112
21/09/2026,17:14,Para Te Ver Melhor,Capítulo 60,60,6371870106112
21/09/2026,18:17,Camaleões,Capítulo 60,60,6369939341112
21/09/2026,19:20,Rebelde Temporada 1,Capítulo 101,101,6352424419112
21/09/2026,20:23,Coração Traído,Capítulo 101,101,6d069702-da26-43e7-84f2-0a7ca4dc425f
21/09/2026,21:26,Pele Selvagem,Capítulo 101,101,55a71444-4050-4040-9c0d-21c2ec7dab96
21/09/2026,22:29,Amor e Ódio,Capítulo 101,101,6345113307112
21/09/2026,23:15,Para Te Ver Melhor,Capítulo 60,60,6371870106112
22/09/2026,00:18,Camaleões,Capítulo 60,60,6369939341112
