Data,Programa,Episódio,Media
02/05/2026,Geração Chiquititas,"2. Histórias, vilões e saudade",6366201070112
02/05/2026,Geração Chiquititas,4. Verdadinha ou mentirinha ,6366201191112
02/05/2026,Geração Chiquititas,3. Chiquifuxico ,6366203014112
02/05/2026,Geração Chiquititas,1. O retorno da turma de 1997,6366202731112
02/05/2026,Geração Chiquititas,5. Chiquilovers para sempre ,6366201983112
